"rt","serialno","division","sporder","puma","region","st","adjinc","pwgtp","agep","cit","citwp","cow","ddrs","dear","deye","dout","dphy","drat","dratx","drem","eng","fer","gcl","gcm","gcr","hins1","hins2","hins3","hins4","hins5","hins6","hins7","intp","jwmnp","jwrip","jwtr","lanx","mar","marhd","marhm","marht","marhw","marhyp","mig","mil","mlpa","mlpb","mlpcd","mlpe","mlpfg","mlph","mlpi","mlpj","mlpk","nwab","nwav","nwla","nwlk","nwre","oip","pap","relp","retp","sch","schg","schl","semp","sex","ssip","ssp","wagp","wkhp","wkl","wkw","wrk","yoep","anc","anc1p","anc2p","decade","dis","drivesp","esp","esr","fod1p","fod2p","hicov","hisp","indp","jwap","jwdp","lanp","migpuma","migsp","msp","naicsp","nativity","nop","oc","occp","paoc","pernp","pincp","pobp","povpip","powpuma","powsp","privcov","pubcov","qtrbir","rac1p","rac2p","rac3p","racaian","racasn","racblk","racnh","racnum","racpi","racsor","racwht","rc","sciengp","sciengrlp","sfn","sfr","socp","vps","waob","fagep","fancp","fcitp","fcitwp","fcowp","fddrsp","fdearp","fdeyep","fdisp","fdoutp","fdphyp","fdratp","fdratxp","fdremp","fengp","fesrp","fferp","ffodp","fgclp","fgcmp","fgcrp","fhicovp","fhins1p","fhins2p","fhins3c","fhins3p","fhins4c","fhins4p","fhins5c","fhins5p","fhins6p","fhins7p","fhisp","findp","fintp","fjwdp","fjwmnp","fjwrip","fjwtrp","flanp","flanxp","fmarp","fmarhdp","fmarhmp","fmarhtp","fmarhwp","fmarhyp","fmigp","fmigsp","fmilpp","fmilsp","foccp","foip","fpap","fpernp","fpincp","fpobp","fpowsp","fprivcovp","fpubcovp","fracp","frelp","fretp","fschgp","fschlp","fschp","fsemp","fsexp","fssip","fssp","fwagp","fwkhp","fwklp","fwkwp","fwrkp","fyoep","pwgtp1","pwgtp2","pwgtp3","pwgtp4","pwgtp5","pwgtp6","pwgtp7","pwgtp8","pwgtp9","pwgtp10","pwgtp11","pwgtp12","pwgtp13","pwgtp14","pwgtp15","pwgtp16","pwgtp17","pwgtp18","pwgtp19","pwgtp20","pwgtp21","pwgtp22","pwgtp23","pwgtp24","pwgtp25","pwgtp26","pwgtp27","pwgtp28","pwgtp29","pwgtp30","pwgtp31","pwgtp32","pwgtp33","pwgtp34","pwgtp35","pwgtp36","pwgtp37","pwgtp38","pwgtp39","pwgtp40","pwgtp41","pwgtp42","pwgtp43","pwgtp44","pwgtp45","pwgtp46","pwgtp47","pwgtp48","pwgtp49","pwgtp50","pwgtp51","pwgtp52","pwgtp53","pwgtp54","pwgtp55","pwgtp56","pwgtp57","pwgtp58","pwgtp59","pwgtp60","pwgtp61","pwgtp62","pwgtp63","pwgtp64","pwgtp65","pwgtp66","pwgtp67","pwgtp68","pwgtp69","pwgtp70","pwgtp71","pwgtp72","pwgtp73","pwgtp74","pwgtp75","pwgtp76","pwgtp77","pwgtp78","pwgtp79","pwgtp80"
"P","2017000434781","9","05","11613","4","53","1011189",12,19,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,30,1,"01","2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"1",,"16",0,"2",0,0,24000,40,"1","1","1",,"4","999","999",,"2","1",,"1",,,"1","01","9290","088","043",,"11600","053","6","814     ","1",,"0","4600","4",24000,24000,"053",501,"11600","053","1","2","3","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"399011",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",12,17,10,3,20,17,4,12,11,5,10,4,11,11,13,17,13,18,11,20,12,4,10,17,3,4,17,10,12,19,11,19,11,10,11,3,11,3,11,4,13,18,8,4,20,16,3,13,14,4,10,3,10,13,10,17,12,15,14,17,11,2,13,15,3,3,18,13,12,19,12,19,11,12,13,4,12,4,12,4
"P","2017000441351","9","03","11611","4","53","1011189",8,19,5,,"1","2","2","2","2","2",,,"2","1","1",,,,"1","2","2","2","2","2","2",0,59,,"02","1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"05",0,"1",,"16",0,"2",0,0,17000,30,"1","1","1",2001,"1","210","999","7","2",,,"1",,,"1","02","8680","163","096","1200",,,"6","722Z    ","2",,"0","5240","4",17000,17000,"303",389,"11600","053","1","2","1","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"434051",,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,13,7,6,7,2,13,10,8,2,8,2,2,13,12,7,8,7,6,15,2,13,9,9,8,2,15,9,6,2,7,2,4,11,15,8,9,10,8,14,2,12,8,10,10,3,12,7,7,2,6,2,2,12,13,6,8,12,7,16,2,15,9,9,9,2,15,5,7,3,8,3,2,11,15,8,7,10,8,15
"P","2017000441351","9","04","11611","4","53","1011189",7,19,5,,"1","2","2","2","2","2",,,"2","1","2",,,,"1","2","2","2","2","2","2",0,59,,"02","1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"05",0,"2","13","13",0,"2",0,0,2500,25,"1","6","1",1999,"1","210","999","6","2",,,"1",,,"1","02","8680","201","115","1200",,,"6","722Z    ","2",,"0","5240","4",2500,2500,"303",389,"11600","053","1","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"434051",,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",2,11,5,8,5,2,16,5,5,2,8,2,3,14,15,10,6,8,7,17,2,13,17,7,6,3,8,6,7,2,8,2,2,12,9,6,6,9,13,13,3,13,7,6,8,3,12,6,5,4,9,3,2,13,13,9,11,7,6,13,2,7,8,10,6,2,13,6,5,2,5,3,2,10,17,6,6,9,6,10
"P","2017000441351","9","08","11611","4","53","1011189",8,18,4,2013,"1","2","2","2","2","2",,,"2","1",,,,,"1","2","2","2","2","2","2",0,20,1,"01","1","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"10",0,"1",,"16",0,"1",0,0,28000,37,"1","1","1",2009,"1","814","999","7","2","1",,"1",,,"1","01","8680","036","006","3420","11600","053","6","722Z    ","2",,"0","5240",,28000,28000,"527",389,"11600","053","1","2","3","7","61","013","0","0","0","0","1","1","0","0","0",,,"2","3","434051",,"8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3,12,11,11,9,4,12,9,14,2,5,2,2,19,9,10,10,7,25,16,2,14,9,11,7,1,17,10,5,2,12,4,5,9,14,10,14,10,7,14,3,20,6,7,7,4,15,9,11,3,6,3,3,14,14,10,9,7,9,28,3,10,8,10,8,2,12,7,6,4,13,2,5,14,15,11,5,10,4,10
"P","2017000441351","9","10","11611","4","53","1011189",7,23,5,,"1","2","2","2","2","2",,,"2","1","1",,,,"1","2","2","2","2","2","2",0,25,1,"01","1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"13",0,"1",,"18",0,"2",0,0,25000,30,"1","3","1",1999,"1","210","999","6","2","1",,"1",,,"1","02","7980","078","034","1200",,,"6","6212    ","2",,"0","3640","4",25000,25000,"303",197,"11600","053","1","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"319091",,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,12,7,5,6,2,12,9,8,2,7,2,2,10,9,6,7,7,6,12,2,11,9,7,7,2,13,8,6,1,6,1,3,10,13,6,8,7,7,12,2,10,7,9,9,3,11,7,6,2,6,2,2,10,11,6,6,11,7,13,2,13,7,7,8,1,12,5,7,2,7,2,1,11,13,6,7,8,8,15
"P","2017000441816","9","04","11614","4","53","1011189",69,23,4,2004,"1","2","2","2","2","2",,,"2","1",,,,,"2","2","2","1","2","2","2",0,90,2,"01","1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"1",,"16",0,"1",0,0,5000,4,"1","6","1",1998,"1","146","999","6","2","2",,"1",,,"1","01","0770","082","025","1250",,,"6","23      ","2",,"0","6260",,5000,5000,"162",501,"11600","053","2","1","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"472061",,"5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",106,20,23,66,23,76,69,120,74,129,71,107,59,65,21,64,78,21,112,127,69,71,78,118,64,23,147,60,110,66,20,67,21,126,70,23,18,54,67,83,18,123,120,76,119,73,76,22,74,25,64,18,70,69,102,64,71,121,20,24,58,61,65,22,72,110,20,70,22,64,122,70,108,18,71,125,121,59,63,61
"P","2017000468420","9","03","11613","4","53","1011189",12,18,1,,,"2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",0,,,,"2","1","2","2","1","2",2016,"1","4",,,,,,,,,,"2","5","2","2","3",0,0,"02",0,"3","14","14",0,"1",0,0,0,,"3",,"2",,"2","032","026",,"2",,,"6",,,"1","01",,,,,,,"2",,"1",,"0",,,0,0,"053",501,,,"1","2","3","1","01","001","0","0","0","0","1","0","0","1","0",,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11,26,20,9,12,20,14,13,18,21,16,23,16,24,13,25,10,12,17,3,10,3,4,10,11,3,11,10,3,4,5,4,12,5,14,3,13,17,13,5,11,4,3,14,9,4,11,11,3,4,4,4,8,5,11,4,11,13,16,20,11,21,15,10,13,20,14,12,22,20,26,23,13,30,15,27,13,14,15,28
"P","2017000473358","9","03","11610","4","53","1011189",8,23,1,,"1","2","2","2","1","2",,,"1",,,,,,"1","2","2","2","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","5","2","2","3",0,0,"04",0,"1",,"17",0,"1",0,0,0,,"2",,"2",,"1","920","999",,"1",,,"6",,,"1","01","8680",,,,,,"6","722Z    ","1",,"0","4900",,0,0,"053",501,,,"1","2","1","9","68","017","1","0","0","0","2","0","0","1","0",,,,,"419010",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18,2,10,7,4,9,8,3,6,7,10,4,13,12,18,12,2,5,8,7,3,14,7,14,12,5,11,14,8,8,6,14,3,2,3,2,16,8,10,6,2,10,11,7,20,7,9,11,6,9,8,11,3,2,2,4,18,7,8,13,15,3,8,14,2,8,6,2,6,7,9,3,10,13,18,8,3,10,7,6
"P","2017000475705","9","01","11612","4","53","1011189",127,23,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,45,1,"01","2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"00",0,"1",,"16",0,"2",0,0,45000,40,"1","1","1",,"2","226","223",,"2","1",,"1",,,"1","11","8660","069","021",,"11600","053","6","7211    ","1",,"0","5240","4",45000,45000,"006",358,"11600","053","1","2","4","8","67","015","0","0","0","0","1","0","1","0","0",,,,,"434051",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",107,103,44,186,144,184,163,131,213,67,104,115,131,35,151,244,117,50,50,139,165,115,172,33,141,51,42,127,29,180,143,94,147,237,106,36,203,219,126,181,135,104,50,225,101,181,249,141,164,50,107,160,110,34,134,143,108,39,60,149,166,123,104,51,123,59,42,137,51,168,117,112,127,237,102,41,144,217,176,126
"P","2017000477863","9","02","11611","4","53","1011189",22,21,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,20,1,"01","2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"12",0,"1",,"16",0,"2",0,0,13100,35,"1","1","1",,"4","999","999",,"2","1",,"1",,,"1","02","6990","074","031",,"11200","053","6","524     ","1",,"0","4810","4",13100,13100,"053",103,"11600","053","1","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"413021",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0",8,40,21,17,17,8,34,27,24,6,24,6,6,34,28,22,21,17,17,8,30,7,28,25,24,44,6,23,20,31,21,38,45,6,7,22,24,25,21,7,35,5,23,28,28,47,6,21,19,37,15,34,39,5,7,15,23,36,20,40,7,36,25,24,24,5,43,17,19,8,22,7,7,29,41,22,21,26,26,43
"P","2017000479221","9","02","11611","4","53","1011189",9,20,1,,"1","2","2","2","1","2",,,"1","1",,,,,"2","2","2","1","2","2","2",0,,,,"1","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"2","15","19",0,"1",0,0,0,,"2",,,,"4","999","999",,"1",,,"6",,,"1","01","8590",,,"3420",,,"6","713Z    ","1",,"0","4430",,0,0,"053",68,,,"2","1","1","9","68","083","0","0","1","0","3","1","0","1","0",,,,,"393090",,"1","0","0","1","0","1","1","1","1","1","1","1","0","0","1","1","1","0","0","0","0","0","1","1","1",,"1","0","1",,"1","1","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","0","1","1","1","0","1","0","0","0",16,3,9,18,3,3,8,10,16,9,8,9,8,17,7,10,4,2,12,9,2,12,11,2,16,15,8,9,3,10,9,9,8,2,8,9,23,15,2,11,5,16,7,2,14,14,7,9,3,9,9,9,11,2,11,9,12,11,2,9,12,3,8,16,4,3,10,7,17,14,10,8,9,15,8,8,2,2,15,9
"P","2017000479686","9","02","11612","4","53","1011189",21,22,1,,"1","2","2","2","1","2",,,"1",,,,,,"1","2","2","2","2","2","2",0,40,,"02","2","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"1",,"16",0,"1",0,0,15000,30,"1","1","1",,"2","026","021",,"1",,,"1",,,"1","01","4970","090","043",,,,"6","4451    ","1",,"0","5240",,15000,15000,"053",501,"11600","053","1","2","3","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"434051",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0",23,6,37,6,19,46,33,37,20,6,38,23,20,24,23,6,6,24,21,22,20,34,6,38,19,7,6,7,25,28,6,23,18,20,22,37,31,21,23,25,17,43,7,39,23,5,7,6,24,35,7,19,22,19,17,41,39,23,22,19,19,6,40,8,23,40,43,31,25,7,33,22,20,21,20,6,6,19,20,26
"P","2017000480923","9","01","11604","4","53","1011189",10,22,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"2","1","2","2","2","2","2",0,40,,"02","2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"00",0,"1",,"18",0,"2",0,0,25000,40,"1","1","1",,"2","998","142",,"2",,,"1",,,"1","01","5170","108","061",,"11600","053","6","4481    ","1",,"0","4700","4",25000,25000,"053",199,"11600","053","1","2","1","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"411011",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",10,3,12,17,9,2,2,12,10,3,16,11,14,16,9,16,3,10,10,7,9,3,11,16,8,3,2,8,9,3,15,10,14,17,13,18,3,10,9,9,11,18,10,3,10,14,13,9,9,14,2,11,2,4,11,3,19,9,8,9,8,16,10,3,9,15,15,12,10,14,2,12,2,3,8,3,19,10,11,12
"P","2017000480923","9","03","11604","4","53","1011189",11,23,1,,"1","2","2","2","2","2",,,"2",,"2",,,,"2","1","2","2","2","2","2",0,8,3,"01","2","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"12",0,"1",,"18",0,"2",0,0,25000,40,"1","1","1",,"2","082","429",,"2","3",,"1",,,"1","01","8680","185","112",,"11600","053","6","722Z    ","1",,"0","4150","4",25000,25000,"053",199,"11600","053","1","2","2","1","01","001","0","0","0","0","1","0","0","1","0",,,,,"359031",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,4,12,19,10,3,3,13,11,4,18,11,15,17,9,18,3,11,10,8,11,3,12,18,9,2,3,10,10,3,16,10,14,19,14,20,3,10,8,10,12,20,10,3,11,18,15,10,10,15,4,11,3,3,12,3,19,10,9,9,9,17,11,4,10,15,15,13,12,15,3,12,3,3,8,3,19,10,11,12
"P","2017000490946","9","01","11610","4","53","1011189",44,22,1,,"1","2","2","2","2","2",,,"2",,,,,,"2","2","2","2","2","2","2",0,,,,"2","5",,,,,,"3","4",,,,,,,,,,"3","5","1","2","2",0,0,"00",0,"1",,"16",0,"1",0,0,16000,50,"1","5","2",,"2","902","050",,"2",,,"6",,,"2","01","6070",,,,"00900","005","6","481     ","1",,"0","5410",,16000,16000,"053",372,,,"2","2","1","9","68","016","0","0","1","0","2","0","0","1","0",,,,,"434181",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,64,81,53,11,58,92,56,38,71,33,15,18,10,39,51,51,42,33,17,83,83,51,32,18,42,64,45,51,112,34,12,16,16,35,42,50,53,33,12,87,83,59,52,11,66,56,43,53,75,38,12,14,15,41,55,43,43,40,13,66,50,64,40,16,46,61,33,60,103,56,13,17,10,35,50,39,42,44,13
"P","2017000496244","9","03","11611","4","53","1011189",13,17,1,,,"2","2","2","2","2",,,"2","2",,,,,"2","1","2","2","2","2","2",0,,,,"1","5",,,,,,"1","4",,,,,,,,,,"2","3","2","2","2",0,0,"04",0,"2","14","14",0,"1",0,0,0,,"3",,"2",,"2","290","252",,"2",,"1","6",,,"1","02",,,,"1200",,,"6",,"1","3","1",,,0,0,"053",293,,,"1","2","1","8","67","015","0","0","0","0","1","0","1","0","1",,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",12,15,19,27,4,20,14,15,4,3,5,12,12,22,4,13,19,15,14,4,5,5,17,16,11,19,21,4,15,14,11,24,5,14,19,24,14,23,25,10,14,13,30,28,5,18,15,13,3,5,4,13,14,16,6,12,24,19,12,5,3,5,19,17,15,15,18,5,14,13,13,17,4,12,18,25,11,22,24,15
"P","2017000497500","9","03","11610","4","53","1011189",22,20,1,,,"2","2","2","1","2",,,"1","3",,,,,"2","2","2","2","2","2","2",0,,,,"1","5",,,,,,"1","4",,,,,,,,,,"2","5","2","2","3",0,0,"02",0,"2","12","13",0,"1",0,0,0,,"3",,"2",,"1","706","999",,"1",,,"6",,,"2","01",,,,"1970",,,"6",,"1",,"0",,,0,0,"053",242,,,"2","2","2","6","43","005","0","1","0","0","1","0","0","0","0",,,,,,,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,27,31,28,7,19,20,25,6,24,9,41,21,37,21,19,22,44,35,24,24,6,24,36,25,41,35,6,24,8,17,20,9,25,7,36,34,24,22,21,19,40,25,7,22,8,8,34,22,37,23,24,40,21,36,7,8,27,22,36,43,19,5,22,48,26,20,25,34,25,30,5,20,8,22,18,30,8,7,6
"P","2017000503596","9","03","11604","4","53","1011189",43,18,1,,"1","2","2","2","2","2",,,"2",,,,,,"1","2","2","2","2","2","2",0,20,,"02","2","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"2","14","14",0,"1",0,0,1700,20,"1","6","1",,"2","902","919",,"2",,,"1",,,"1","01","8680","146","091",,,,"6","722Z    ","1",,"0","4130",,1700,1700,"053",421,"11600","053","1","2","2","9","68","060","1","0","1","0","3","0","0","1","0",,,,,"3590XX",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",62,77,48,53,21,10,63,63,19,47,34,47,70,30,55,50,10,58,55,39,15,48,51,20,36,38,28,60,33,22,13,70,71,50,70,13,36,47,64,71,62,11,22,51,74,43,39,9,49,15,46,28,52,59,40,46,81,13,69,79,91,47,39,49,62,42,81,52,27,29,47,15,17,13,10,45,63,51,14,16
"P","2017000526979","9","02","11605","4","53","1011189",12,22,4,2010,,"2","2","2","2","2",,,"2",,"2",,,,"2","2","2","1","2","2","2",0,,,,"2","5",,,,,,"1","4",,,,,,,,,,"2","5","2","2","3",0,0,"02",0,"3","15","16",0,"2",0,0,0,,"3",,"2",2005,"1","782","999","7","2",,,"6",,,"1","01",,,,,,,"6",,"2",,"0",,"4",0,0,"240",168,,,"2","1","3","6","44","005","0","1","0","0","1","0","0","0","0",,,,,,,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,3,10,14,20,3,14,12,3,10,11,3,12,12,12,4,23,20,19,13,4,15,14,9,3,17,8,10,16,9,11,18,11,12,11,17,3,3,4,9,4,20,12,10,3,17,9,10,18,8,14,17,11,12,9,18,3,3,3,12,14,4,14,13,21,4,11,14,4,13,11,3,11,12,11,4,19,16,16,9
"P","2017000529356","9","01","11605","4","53","1011189",26,23,1,,"1","2","2","2","2","2",,,"2","1","2",,,,"1","2","2","2","2","2","2",0,25,,"02","1","5",,,,,,"3","4",,,,,,,,,,"3","5","3","3","3",0,0,"00",0,"2","15","21",0,"2",0,0,75000,50,"1","1","1",,"3","996","999",,"2",,,"1","5507",,"1","01","4970","090","046","1750","11600","053","6","4451    ","1",,"0","5620","4",75000,75000,"017",501,"11600","053","1","2","4","6","38","004","0","1","0","0","1","0","0","0","0","1","2",,,"435081",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",9,23,23,29,45,51,33,46,7,44,7,26,9,9,29,34,31,24,28,36,27,43,10,6,27,26,41,24,23,23,25,41,25,32,8,8,40,43,8,35,11,24,25,25,40,42,24,41,6,38,11,24,9,9,25,32,28,23,28,32,22,40,9,9,31,32,45,30,32,28,26,35,23,34,9,9,45,39,6,40
"P","2017000542329","9","03","11604","4","53","1011189",18,17,1,,"2","2","2","2","2","2",,,"2",,"2",,,,"1","2","2","2","2","2","2",0,30,,"02","2","5",,,,,,"1","4",,,,,,,,,,"3","5","3","3","3",0,0,"02",0,"2","13","13",0,"2",0,0,2000,4,"1","5","1",,"1","195","999",,"2",,"1","1",,,"1","01","7890","178","106",,,,"6","611M3   ","1","1","1","2340","4",2000,2000,"053",501,"11600","053","1","2","4","1","01","001","0","0","0","0","1","0","0","1","1",,,,,"253000",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",17,39,5,32,26,17,19,15,20,16,6,36,18,16,33,34,20,5,5,18,32,18,18,16,32,4,4,8,6,31,24,17,5,27,18,20,36,15,22,6,24,33,4,28,16,31,22,17,19,26,5,37,21,19,27,43,20,5,7,21,36,21,19,15,28,5,7,4,7,28,12,15,4,38,21,14,23,20,16,6
