"zcta","trct"
"98051","53033031501"
"98045","53033031502"
"98092","53033031603"
"98092","53033031603"
"98010","53033031603"
"98010","53033031603"
"98092","53033031603"
"98010","53033031603"
"98092","53033031603"
"98092","53033031603"
"98092","53033031603"
"98010","53033031603"
"98010","53033031603"
"98092","53033031603"
"98010","53033031603"
"98092","53033031603"
"98010","53033031603"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98092","53033031202"
"98051","53033031501"
"98022","53033031501"
"98022","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98022","53033031501"
"98051","53033031501"
"98022","53033031501"
"98051","53033031501"
"98051","53033031501"
"98022","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98022","53033031501"
"98051","53033031501"
"98051","53033031501"
"98022","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98051","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98022","53033031501"
"98045","53033031502"
"98045","53033031502"
"98045","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98045","53033031502"
"98022","53033031502"
"98045","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98058","53033031903"
"98059","53033031903"
"98059","53033031903"
"98059","53033031903"
"98058","53033031903"
"98058","53033031903"
"98027","53033031904"
"98027","53033031904"
"98042","53033031800"
"98059","53033031904"
"98059","53033031904"
"98059","53033031904"
"98058","53033031907"
"98058","53033031907"
"98058","53033031907"
"98058","53033031907"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98027","53033032104"
"98027","53033032104"
"98027","53033032104"
"98027","53033032104"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98065","53033032602"
"98027","53033032602"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032703"
"98065","53033032800"
"98065","53033032800"
"98065","53033032800"
"98065","53033032800"
"98065","53033032800"
"98032","53033029206"
"98031","53033029403"
"98031","53033029403"
"98031","53033029403"
"98031","53033029403"
"98031","53033029403"
"98031","53033029403"
"98031","53033029405"
"98031","53033029405"
"98031","53033029405"
"98031","53033029405"
"98031","53033029405"
"98058","53033031800"
"98058","53033031906"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032003"
"98038","53033032003"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98045","53033032702"
"98065","53033032702"
"98023","53033030304"
"98003","53033030304"
"98003","53033030304"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98003","53033030401"
"98003","53033030401"
"98003","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98003","53033030401"
"98003","53033030401"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98002","53033031100"
"98092","53033031204"
"98092","53033031206"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98092","53033031601"
"98051","53033031603"
"98051","53033031603"
"98051","53033031603"
"98010","53033031605"
"98010","53033031605"
"98042","53033031605"
"98010","53033031605"
"98092","53033029602"
"98092","53033029602"
"98092","53033029602"
"98092","53033029602"
"98001","53033029901"
"98001","53033029901"
"98001","53033029901"
"98001","53033029902"
"98001","53033029902"
"98001","53033029902"
"98001","53033029902"
"98001","53033029902"
"98003","53033030006"
"98003","53033030006"
"98001","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98003","53033030006"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030308"
"98023","53033030309"
"98023","53033030309"
"98023","53033030309"
"98023","53033030309"
"98023","53033030309"
"98023","53033030309"
"98023","53033030311"
"98023","53033030311"
"98023","53033030311"
"98023","53033030311"
"98023","53033030311"
"98023","53033030311"
"98023","53033030311"
"98023","53033030311"
"98003","53033030314"
"98003","53033030314"
"98003","53033030314"
"98003","53033030314"
"98003","53033030314"
"98003","53033030314"
"98003","53033030314"
"98001","53033030501"
"98001","53033030501"
"98002","53033030503"
"98002","53033030503"
"98002","53033030503"
"98002","53033030503"
"98002","53033030503"
"98002","53033030503"
"98042","53033032006"
"98002","53033030503"
"98002","53033030503"
"98002","53033030503"
"98042","53033031704"
"98042","53033031704"
"98042","53033031704"
"98042","53033031704"
"98042","53033031704"
"98032","53033029700"
"98042","53033031704"
"98042","53033031704"
"98042","53033031704"
"98042","53033031704"
"98042","53033031704"
"98042","53033031706"
"98038","53033032003"
"98038","53033032003"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032006"
"98042","53033032007"
"98042","53033032007"
"98038","53033032007"
"98038","53033032008"
"98038","53033032008"
"98038","53033032008"
"98038","53033032008"
"98038","53033032008"
"98038","53033032008"
"98038","53033032008"
"98038","53033032008"
"98038","53033032010"
"98038","53033032011"
"98038","53033032011"
"98045","53033032702"
"98045","53033032702"
"98030","53033029502"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029601"
"98030","53033029700"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98001","53033029901"
"98030","53033029503"
"98003","53033030005"
"98001","53033030005"
"98003","53033030005"
"98003","53033030005"
"98003","53033030005"
"98003","53033030005"
"98003","53033030005"
"98003","53033030005"
"98023","53033030201"
"98003","53033030201"
"98023","53033030201"
"98023","53033030201"
"98023","53033030201"
"98023","53033030201"
"98023","53033030201"
"98023","53033030201"
"98023","53033030201"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98003","53033030202"
"98023","53033030305"
"98023","53033030305"
"98023","53033030305"
"98023","53033030305"
"98023","53033030305"
"98023","53033030305"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98023","53033030306"
"98001","53033030501"
"98001","53033030501"
"98002","53033030501"
"98001","53033030501"
"98001","53033030501"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98042","53033031706"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98038","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98042","53033032005"
"98038","53033032007"
"98038","53033032007"
"98038","53033032010"
"98038","53033032010"
"98038","53033032010"
"98038","53033032010"
"98038","53033032010"
"98045","53033032702"
"98042","53033031703"
"98042","53033031703"
"98030","53033029502"
"98030","53033029502"
"98030","53033029502"
"98030","53033029502"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029504"
"98030","53033029700"
"98030","53033029700"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98198","53033030003"
"98003","53033030003"
"98198","53033030003"
"98032","53033030003"
"98032","53033030003"
"98032","53033030003"
"98032","53033030003"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031703"
"98042","53033031800"
"98042","53033031800"
"98058","53033031800"
"98042","53033031800"
"98058","53033031800"
"98042","53033031800"
"98058","53033031800"
"98058","53033031800"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98030","53033029502"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032007"
"98038","53033032007"
"98065","53033032702"
"98030","53033029502"
"98030","53033029502"
"98030","53033029502"
"98030","53033029502"
"98030","53033029502"
"98030","53033029503"
"98030","53033029503"
"98030","53033029503"
"98030","53033029503"
"98030","53033029504"
"98030","53033029504"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98032","53033029801"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98001","53033029802"
"98032","53033029802"
"98001","53033029802"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98003","53033030004"
"98001","53033030004"
"98001","53033030004"
"98003","53033030004"
"98042","53033031703"
"98042","53033031703"
"98042","53033031800"
"98058","53033031800"
"98042","53033031800"
"98058","53033031800"
"98042","53033031800"
"98042","53033031800"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98045","53033032702"
"98045","53033032702"
"98045","53033032702"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98031","53033029405"
"98031","53033029405"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029408"
"98031","53033029408"
"98031","53033029408"
"98031","53033029408"
"98031","53033029408"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98058","53033031800"
"98042","53033031800"
"98058","53033031800"
"98058","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032002"
"98038","53033032003"
"98058","53033032007"
"98038","53033032007"
"98045","53033032702"
"98045","53033032702"
"98045","53033032702"
"98045","53033032702"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98032","53033029206"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029406"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029407"
"98031","53033029408"
"98031","53033029408"
"98031","53033029408"
"98031","53033029408"
"98032","53033029801"
"98032","53033029801"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98198","53033030003"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98042","53033031800"
"98058","53033031800"
"98058","53033031800"
"98058","53033031800"
"98058","53033031800"
"98058","53033031800"
"98058","53033031800"
"98058","53033031800"
"98058","53033031800"
"98038","53033032002"
"98038","53033032002"
"98027","53033032002"
"98027","53033032002"
"98038","53033032002"
"98027","53033032002"
"98027","53033032002"
"98027","53033032003"
"98027","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98038","53033032003"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98027","53033032102"
"98045","53033032702"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98010","53033031603"
"98010","53033031603"
"98051","53033031603"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98003","53033030304"
"98001","53033030401"
"98003","53033030403"
"98003","53033030403"
"98003","53033030403"
"98003","53033030404"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98002","53033030801"
"98002","53033030801"
"98002","53033030801"
"98002","53033030801"
"98002","53033030801"
"98002","53033030801"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98051","53033031501"
"98001","53033030901"
"98092","53033031100"
"98002","53033031100"
"98002","53033031100"
"98092","53033031204"
"98092","53033031204"
"98092","53033031204"
"98092","53033031204"
"98051","53033031501"
"98042","53033031601"
"98010","53033031603"
"98051","53033031603"
"98051","53033031603"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98003","53033030304"
"98003","53033030304"
"98003","53033030304"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98003","53033030403"
"98003","53033030403"
"98003","53033030403"
"98003","53033030403"
"98001","53033030404"
"98001","53033030404"
"98001","53033030404"
"98003","53033030404"
"98001","53033030801"
"98002","53033030801"
"98002","53033030801"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98002","53033030802"
"98022","53033031400"
"98001","53033030901"
"98001","53033030901"
"98001","53033030901"
"98092","53033031100"
"98092","53033031100"
"98092","53033031100"
"98092","53033031204"
"98092","53033031204"
"98092","53033031204"
"98042","53033031601"
"98042","53033031601"
"98051","53033031603"
"98051","53033031603"
"98051","53033031603"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98010","53033031605"
"98092","53033031100"
"98092","53033031100"
"98092","53033031100"
"98002","53033031100"
"98002","53033031100"
"98022","53033031301"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98022","53033031400"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98045","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031400"
"98022","53033031400"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98045","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031502"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031202"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031301"
"98022","53033031501"
"98022","53033031501"
"98022","53033031502"
"98022","53033031502"
"98022","53033031301"
"98023","53033030304"
"98003","53033030304"
"98003","53033030304"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98003","53033030313"
"98003","53033030313"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98002","53033030501"
"98002","53033030600"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98001","53033030501"
"98002","53033030501"
"98001","53033030501"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98042","53033031204"
"98042","53033031204"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98038","53033031603"
"98038","53033031603"
"98051","53033031603"
"98051","53033031603"
"98051","53033031603"
"98038","53033031603"
"98038","53033031603"
"98038","53033031604"
"98030","53033029700"
"98038","53033031604"
"98038","53033031604"
"98038","53033031604"
"98038","53033031604"
"98038","53033031604"
"98010","53033031605"
"98042","53033032006"
"98023","53033030304"
"98023","53033030304"
"98003","53033030304"
"98003","53033030304"
"98003","53033030304"
"98001","53033030401"
"98001","53033030401"
"98003","53033030401"
"98003","53033030401"
"98003","53033030401"
"98003","53033030401"
"98001","53033030401"
"98003","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98003","53033030401"
"98001","53033030401"
"98001","53033030401"
"98003","53033030401"
"98003","53033030401"
"98003","53033030401"
"98003","53033030401"
"98003","53033030401"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030600"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98002","53033030700"
"98001","53033030801"
"98001","53033030801"
"98001","53033030801"
"98092","53033031204"
"98092","53033031206"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98051","53033031501"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98042","53033031601"
"98092","53033031601"
"98010","53033031603"
"98051","53033031603"
"98010","53033031605"
"98010","53033031605"
"98023","53033030304"
"98001","53033029902"
"98001","53033029902"
"98001","53033029902"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98023","53033030310"
"98003","53033030313"
"98003","53033030313"
"98003","53033030313"
"98003","53033030313"
"98003","53033030313"
"98003","53033030313"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
"98001","53033030401"
